,participant,qid,startTime,endTime,duration,deducted,to_deduct
335,601925eff8a80c12afba8a91,access1,2021-02-02T10:47:27.04Z,2021-02-02T10:52:09.344Z,282.30400000000003,"[['2021-02-02T10:50:48.337Z', '2021-02-02T10:51:02.117Z']]",13.78
336,6019291bf8a80c12afba99cf,access1,2021-02-02T10:51:04.189Z,2021-02-02T10:52:11.68Z,67.491,[],0.0
337,60192a0cf8a80c12afbaa0b1,access1,2021-02-02T10:46:46.104Z,2021-02-02T10:52:12.55Z,326.446,"[['2021-02-02T10:46:55.458Z', '2021-02-02T10:47:03.191Z'], ['2021-02-02T10:49:50.001Z', '2021-02-02T10:49:58.099Z'], ['2021-02-02T10:50:48.172Z', '2021-02-02T10:50:59.999Z'], ['2021-02-02T10:51:03.585Z', '2021-02-02T10:51:45.618Z']]",69.691
338,60192506f8a80c12afba8709,calculate2,2021-02-02T10:47:57.772Z,2021-02-02T10:52:24.696Z,266.92400000000004,"[['2021-02-02T10:49:06.24Z', '2021-02-02T10:49:07.758Z']]",1.518
339,6019281bf8a80c12afba93fa,access2,2021-02-02T10:49:31.662Z,2021-02-02T10:52:27.788Z,176.126,[],0.0
340,60192601f8a80c12afba8aa9,calculate2,2021-02-02T10:42:50.437Z,2021-02-02T10:52:39.711Z,589.274,"[['2021-02-02T10:43:53.735Z', '2021-02-02T10:44:17.324Z'], ['2021-02-02T10:50:04.224Z', '2021-02-02T10:51:23.01Z']]",102.375
341,601928eef8a80c12afba98e0,calculate1,2021-02-02T10:51:42.041Z,2021-02-02T10:52:44.549Z,62.508,[],0.0
342,601924e3f8a80c12afba85d6,calculate2,2021-02-02T10:50:08.584Z,2021-02-02T10:52:47.402Z,158.818,"[['2021-02-02T10:50:15.23Z', '2021-02-02T10:51:21.59Z']]",66.36
343,601925eff8a80c12afba8a91,access2,2021-02-02T10:52:09.364Z,2021-02-02T10:52:51.52Z,42.156000000000006,[],0.0
344,601926c6f8a80c12afba8eaa,calculate1,2021-02-02T10:50:11.045Z,2021-02-02T10:53:04.65Z,173.60500000000002,[],0.0
345,60192610f8a80c12afba8ad7,access2,2021-02-02T10:52:07.284Z,2021-02-02T10:53:20.886Z,73.602,[],0.0
346,601924edf8a80c12afba861d,calculate2,2021-02-02T10:51:21.957Z,2021-02-02T10:53:28.39Z,126.433,[],0.0
347,60192601f8a80c12afba8aa9,combine1,2021-02-02T10:52:49.197Z,2021-02-02T10:53:33.513Z,44.316,[],0.0
348,6019268bf8a80c12afba8d22,calculate2,2021-02-02T10:48:56.104Z,2021-02-02T10:53:35.747Z,279.64300000000003,[],0.0
349,601927cbf8a80c12afba9277,access1,2021-02-02T10:52:26.627Z,2021-02-02T10:53:31.988Z,65.361,[],0.0
350,601925c8f8a80c12afba89d6,calculate1,2021-02-02T10:51:13.925Z,2021-02-02T10:53:37.184Z,143.25900000000001,[],0.0
351,60192582f8a80c12afba892c,calculate1,2021-02-02T10:53:49.631Z,2021-02-02T10:54:08.62Z,18.989,[],0.0
352,601926c6f8a80c12afba8eaa,calculate2,2021-02-02T10:53:04.702Z,2021-02-02T10:54:21.503Z,76.801,[],0.0
353,6019268bf8a80c12afba8d22,combine1,2021-02-02T10:53:41.272Z,2021-02-02T10:54:22.986Z,41.714000000000006,[],0.0
354,601927cbf8a80c12afba9277,access2,2021-02-02T10:53:32.045Z,2021-02-02T10:54:42.18Z,70.135,[],0.0
355,601925eff8a80c12afba8a91,calculate1,2021-02-02T10:54:25.879Z,2021-02-02T10:55:19.355Z,53.476000000000006,[],0.0
356,601928eef8a80c12afba98e0,calculate2,2021-02-02T10:52:44.559Z,2021-02-02T10:55:20.494Z,155.935,[],0.0
357,601924edf8a80c12afba861d,combine1,2021-02-02T10:53:51.489Z,2021-02-02T10:55:23.157Z,91.668,[],0.0
358,60192506f8a80c12afba8709,combine1,2021-02-02T10:52:29.925Z,2021-02-02T10:55:27.959Z,178.03400000000002,[],0.0
359,60192799f8a80c12afba9199,restructure1,2021-02-02T10:49:39.112Z,2021-02-02T10:55:55.608Z,376.49600000000004,"[['2021-02-02T10:51:29.998Z', '2021-02-02T10:51:43.821Z']]",13.823
360,601925c8f8a80c12afba89d6,calculate2,2021-02-02T10:53:37.199Z,2021-02-02T10:55:34.785Z,117.58600000000001,[],0.0
361,601926c6f8a80c12afba8eaa,combine1,2021-02-02T10:55:21.164Z,2021-02-02T10:55:44.803Z,23.639000000000003,[],0.0
362,60192845f8a80c12afba9525,calculate1,2021-02-02T10:54:58.365Z,2021-02-02T10:55:47.902Z,49.537000000000006,[],0.0
363,601926a6f8a80c12afba8dda,create1,2021-02-02T10:50:57.565Z,2021-02-02T10:55:53.034Z,295.469,"[['2021-02-02T10:53:34.322Z', '2021-02-02T10:53:36.406Z'], ['2021-02-02T10:53:37.005Z', '2021-02-02T10:53:37.204Z'], ['2021-02-02T10:53:51.076Z', '2021-02-02T10:55:14.105Z']]",85.312
364,601925eff8a80c12afba8a91,calculate2,2021-02-02T10:55:19.367Z,2021-02-02T10:56:03.701Z,44.334,[],0.0
365,60192904f8a80c12afba994e,access2,2021-02-02T10:51:56.94Z,2021-02-02T10:56:10.293Z,253.353,"[['2021-02-02T10:53:59.449Z', '2021-02-02T10:55:41.335Z']]",101.886
366,6018fd31f8a80c12afba2cf5,restructure2,2021-02-02T10:50:06.63Z,2021-02-02T10:56:09.855Z,363.225,[],0.0
367,601928dff8a80c12afba988d,calculate1,2021-02-02T10:55:21.42Z,2021-02-02T10:56:22.935Z,61.515,[],0.0
368,6019281bf8a80c12afba93fa,calculate1,2021-02-02T10:55:01.813Z,2021-02-02T10:56:28.989Z,87.176,[],0.0
369,60192799f8a80c12afba9199,restructure2,2021-02-02T10:55:55.64Z,2021-02-02T10:56:57.9Z,62.260000000000005,[],0.0
370,60192506f8a80c12afba8709,restructure1,2021-02-02T10:55:36.457Z,2021-02-02T10:56:57.326Z,80.869,[],0.0
371,601925eff8a80c12afba8a91,combine1,2021-02-02T10:56:19.152Z,2021-02-02T10:57:02.75Z,43.598000000000006,[],0.0
372,60192582f8a80c12afba892c,calculate2,2021-02-02T10:54:08.627Z,2021-02-02T10:57:04.719Z,176.092,[],0.0
373,601928eef8a80c12afba98e0,combine1,2021-02-02T10:55:26.016Z,2021-02-02T10:57:07.069Z,101.05300000000001,[],0.0
374,601928dff8a80c12afba988d,calculate2,2021-02-02T10:56:22.952Z,2021-02-02T10:57:32.365Z,69.41300000000001,[],0.0
375,60192845f8a80c12afba9525,calculate2,2021-02-02T10:55:47.94Z,2021-02-02T10:57:39.65Z,111.71000000000001,[],0.0
376,60192506f8a80c12afba8709,restructure2,2021-02-02T10:56:57.339Z,2021-02-02T10:57:46.449Z,49.11000000000001,[],0.0
377,601926a6f8a80c12afba8dda,create2,2021-02-02T10:55:53.053Z,2021-02-02T10:57:56.774Z,123.721,"[['2021-02-02T10:56:49.629Z', '2021-02-02T10:56:51.631Z']]",2.002
378,601926c6f8a80c12afba8eaa,restructure1,2021-02-02T10:56:00.354Z,2021-02-02T10:58:36.209Z,155.85500000000002,[],0.0
379,60192601f8a80c12afba8aa9,restructure1,2021-02-02T10:53:44.43Z,2021-02-02T10:58:38.365Z,293.935,"[['2021-02-02T10:55:27.41Z', '2021-02-02T10:55:31.83Z']]",4.42
380,6019291bf8a80c12afba99cf,access2,2021-02-02T10:52:11.704Z,2021-02-02T10:58:52.967Z,401.26300000000003,"[['2021-02-02T10:53:57.854Z', '2021-02-02T10:54:14.027Z'], ['2021-02-02T10:55:39.923Z', '2021-02-02T10:55:46.721Z'], ['2021-02-02T10:56:50.977Z', '2021-02-02T10:57:03.74Z']]",35.733999999999995
381,60192a0cf8a80c12afbaa0b1,access2,2021-02-02T10:52:12.645Z,2021-02-02T10:58:53.471Z,400.826,"[['2021-02-02T10:52:26.327Z', '2021-02-02T10:52:46.401Z'], ['2021-02-02T10:52:48.47Z', '2021-02-02T10:54:04.022Z'], ['2021-02-02T10:52:50.139Z', '2021-02-02T10:52:50.139Z'], ['2021-02-02T10:54:09.212Z', '2021-02-02T10:54:13.136Z'], ['2021-02-02T10:54:27.845Z', '2021-02-02T10:54:46.338Z'], ['2021-02-02T10:55:40.106Z', '2021-02-02T10:57:02.041Z'], ['2021-02-02T10:55:40.842Z', '2021-02-02T10:55:40.842Z']]",199.978
382,601924e3f8a80c12afba85d6,combine1,2021-02-02T10:55:22.297Z,2021-02-02T10:58:53.678Z,211.381,"[['2021-02-02T10:55:41.736Z', '2021-02-02T10:56:41.795Z']]",60.059
383,601927cbf8a80c12afba9277,calculate1,2021-02-02T10:57:50.772Z,2021-02-02T10:58:57.112Z,66.34,[],0.0
384,60192845f8a80c12afba9525,combine1,2021-02-02T10:58:20.604Z,2021-02-02T10:59:07.974Z,47.370000000000005,[],0.0
385,60192610f8a80c12afba8ad7,calculate1,2021-02-02T10:55:52.883Z,2021-02-02T10:59:12.024Z,199.14100000000002,[],0.0
386,6019281bf8a80c12afba93fa,calculate2,2021-02-02T10:56:29.003Z,2021-02-02T10:59:12.188Z,163.185,[],0.0
387,6018f697f8a80c12afba2235,restructure1,2021-02-02T10:41:51.003Z,2021-02-02T10:59:23.743Z,1052.74,[],0.0
388,6018f723f8a80c12afba2369,restructure2,2021-02-02T10:48:52.815Z,2021-02-02T10:59:51.031Z,658.216,"[['2021-02-02T10:49:52.282Z', '2021-02-02T10:52:32.511Z'], ['2021-02-02T10:53:15.206Z', '2021-02-02T10:55:29.005Z'], ['2021-02-02T10:55:29.205Z', '2021-02-02T10:56:34.327Z'], ['2021-02-02T10:58:16.594Z', '2021-02-02T10:59:49.307Z']]",451.86300000000006
389,601926c6f8a80c12afba8eaa,restructure2,2021-02-02T10:58:36.246Z,2021-02-02T11:00:06.508Z,90.262,[],0.0
390,601927cbf8a80c12afba9277,calculate2,2021-02-02T10:58:57.134Z,2021-02-02T11:00:04.355Z,67.221,[],0.0
391,60192582f8a80c12afba892c,combine1,2021-02-02T10:59:33.707Z,2021-02-02T11:00:12.652Z,38.945,[],0.0
392,60192601f8a80c12afba8aa9,restructure2,2021-02-02T10:58:38.378Z,2021-02-02T11:00:17.691Z,99.313,[],0.0
393,6019268bf8a80c12afba8d22,restructure1,2021-02-02T10:54:26.343Z,2021-02-02T11:00:18.165Z,351.822,[],0.0
394,6019275ff8a80c12afba906a,create1,2021-02-02T10:54:05.243Z,2021-02-02T11:00:26.606Z,381.363,[],0.0
395,601925def8a80c12afba8a6a,access1,2021-02-02T10:57:48.056Z,2021-02-02T11:00:36.169Z,168.113,"[['2021-02-02T10:58:05.751Z', '2021-02-02T10:58:17.603Z']]",11.852
396,601928dff8a80c12afba988d,combine1,2021-02-02T10:59:42.642Z,2021-02-02T11:00:38.093Z,55.451,[],0.0
397,601925def8a80c12afba8a6a,access2,2021-02-02T11:00:36.182Z,2021-02-02T11:00:52.804Z,16.622,[],0.0
398,601927c8f8a80c12afba9261,calculate1,2021-02-02T10:58:18.434Z,2021-02-02T11:00:45.805Z,147.371,[],0.0
399,6018f7b8f8a80c12afba2403,combine1,2021-02-02T10:58:32.288Z,2021-02-02T11:01:00.944Z,148.656,[],0.0
400,6019268bf8a80c12afba8d22,restructure2,2021-02-02T11:00:18.193Z,2021-02-02T11:01:09.385Z,51.192,[],0.0
401,60192845f8a80c12afba9525,restructure1,2021-02-02T10:59:40.174Z,2021-02-02T11:01:20.975Z,100.801,[],0.0
402,6018f697f8a80c12afba2235,restructure2,2021-02-02T10:59:23.807Z,2021-02-02T11:02:01.959Z,158.15200000000002,[],0.0
403,60192845f8a80c12afba9525,restructure2,2021-02-02T11:01:21.115Z,2021-02-02T11:02:04.223Z,43.108000000000004,[],0.0
404,601927cbf8a80c12afba9277,combine1,2021-02-02T11:01:16.201Z,2021-02-02T11:02:07.236Z,51.035000000000004,[],0.0
405,6019281bf8a80c12afba93fa,combine1,2021-02-02T11:00:12.447Z,2021-02-02T11:02:27.5Z,135.053,[],0.0
406,601925c8f8a80c12afba89d6,combine1,2021-02-02T10:59:43.168Z,2021-02-02T11:02:41.36Z,178.192,[],0.0
407,601928eef8a80c12afba98e0,restructure1,2021-02-02T10:57:12.027Z,2021-02-02T11:02:56.288Z,344.261,[],0.0
408,601924edf8a80c12afba861d,restructure1,2021-02-02T10:55:36.669Z,2021-02-02T11:03:38.764Z,482.095,[],0.0
409,6018f5a0f8a80c12afba21ec,calculate1,2021-02-02T11:00:39.352Z,2021-02-02T11:03:53.974Z,194.622,"[['2021-02-02T11:00:45.601Z', '2021-02-02T11:02:26.809Z']]",101.208
410,60192610f8a80c12afba8ad7,calculate2,2021-02-02T10:59:12.061Z,2021-02-02T11:04:12.56Z,300.499,"[['2021-02-02T10:59:26.595Z', '2021-02-02T11:00:35.916Z']]",69.321
411,601925eff8a80c12afba8a91,restructure1,2021-02-02T10:57:14.004Z,2021-02-02T11:04:12.591Z,418.58700000000005,"[['2021-02-02T10:59:03.116Z', '2021-02-02T10:59:32.242Z'], ['2021-02-02T11:00:18.158Z', '2021-02-02T11:00:43.47Z']]",54.438
412,601927c8f8a80c12afba9261,calculate2,2021-02-02T11:00:45.818Z,2021-02-02T11:04:17.262Z,211.44400000000002,"[['2021-02-02T11:01:54.7Z', '2021-02-02T11:02:58.942Z']]",64.242
413,601925eff8a80c12afba8a91,restructure2,2021-02-02T11:04:12.612Z,2021-02-02T11:04:42.021Z,29.409000000000002,[],0.0
414,601925def8a80c12afba8a6a,access2,2021-02-02T11:01:01.085Z,2021-02-02T11:05:04.3Z,243.215,[],0.0
415,6019275ff8a80c12afba906a,create2,2021-02-02T11:00:26.65Z,2021-02-02T11:04:58.456Z,271.80600000000004,[],0.0
416,601924edf8a80c12afba861d,restructure2,2021-02-02T11:03:38.798Z,2021-02-02T11:05:14.11Z,95.31200000000001,[],0.0
417,601928dff8a80c12afba988d,restructure1,2021-02-02T11:04:00.107Z,2021-02-02T11:05:27.455Z,87.348,[],0.0
418,6019291bf8a80c12afba99cf,calculate1,2021-02-02T11:00:01.94Z,2021-02-02T11:06:04.903Z,362.963,"[['2021-02-02T11:00:06.823Z', '2021-02-02T11:02:50.904Z'], ['2021-02-02T11:02:52.897Z', '2021-02-02T11:03:34.514Z']]",205.69799999999998
419,6018f5a0f8a80c12afba21ec,calculate2,2021-02-02T11:03:53.998Z,2021-02-02T11:06:10.817Z,136.81900000000002,[],0.0
420,601928dff8a80c12afba988d,restructure2,2021-02-02T11:05:27.482Z,2021-02-02T11:06:13.734Z,46.252,[],0.0
421,601927c8f8a80c12afba9261,combine1,2021-02-02T11:05:20.478Z,2021-02-02T11:06:33.129Z,72.65100000000001,[],0.0
422,601927cbf8a80c12afba9277,restructure1,2021-02-02T11:03:16.839Z,2021-02-02T11:07:05.918Z,229.079,[],0.0
423,601928eef8a80c12afba98e0,restructure2,2021-02-02T11:02:56.312Z,2021-02-02T11:07:20.163Z,263.851,[],0.0
424,601927dbf8a80c12afba9299,calculate1,2021-02-02T11:00:18.17Z,2021-02-02T11:07:24.941Z,426.771,"[['2021-02-02T11:00:31.273Z', '2021-02-02T11:00:31.639Z'], ['2021-02-02T11:00:33.52Z', '2021-02-02T11:00:39.756Z'], ['2021-02-02T11:00:50.541Z', '2021-02-02T11:01:06.573Z'], ['2021-02-02T11:01:26.607Z', '2021-02-02T11:07:09.225Z'], ['2021-02-02T11:01:27.507Z', '2021-02-02T11:01:27.507Z']]",365.252
425,6018fe8ff8a80c12afba2fa8,restructure1,2021-02-02T10:46:25.062Z,2021-02-02T11:07:51.727Z,1286.6650000000002,[],0.0
426,6019281bf8a80c12afba93fa,restructure1,2021-02-02T11:02:58.298Z,2021-02-02T11:08:05.612Z,307.314,[],0.0
427,601927cbf8a80c12afba9277,restructure2,2021-02-02T11:07:05.971Z,2021-02-02T11:08:02.355Z,56.384,[],0.0
428,60192a78f8a80c12afbaa48e,create1,2021-02-02T10:52:52.132Z,2021-02-02T11:08:43.658Z,951.5260000000001,"[['2021-02-02T10:56:28.16Z', '2021-02-02T10:57:43.834Z']]",75.674
429,60192582f8a80c12afba892c,restructure1,2021-02-02T11:02:33.307Z,2021-02-02T11:08:45.015Z,371.708,[],0.0
430,601924e3f8a80c12afba85d6,restructure1,2021-02-02T10:59:14.283Z,2021-02-02T11:08:59.77Z,585.4870000000001,[],0.0
431,60192a0cf8a80c12afbaa0b1,calculate1,2021-02-02T10:59:13.249Z,2021-02-02T11:09:09.047Z,595.798,"[['2021-02-02T11:02:00.27Z', '2021-02-02T11:02:23.33Z']]",23.06
432,60192582f8a80c12afba892c,restructure2,2021-02-02T11:08:45.036Z,2021-02-02T11:09:37.346Z,52.31,[],0.0
433,6019291bf8a80c12afba99cf,calculate2,2021-02-02T11:06:04.927Z,2021-02-02T11:09:46.619Z,221.692,[],0.0
434,60192a78f8a80c12afbaa48e,create2,2021-02-02T11:08:43.689Z,2021-02-02T11:10:07.78Z,84.09100000000001,[],0.0
435,601924e3f8a80c12afba85d6,restructure2,2021-02-02T11:08:59.803Z,2021-02-02T11:10:35.047Z,95.244,[],0.0
436,6019281bf8a80c12afba93fa,restructure2,2021-02-02T11:08:05.665Z,2021-02-02T11:10:49.407Z,163.74200000000002,"[['2021-02-02T11:08:11.914Z', '2021-02-02T11:09:30.056Z']]",78.142
437,60193056f8a80c12afbad1c3,create1,2021-02-02T11:06:39.488Z,2021-02-02T11:11:19.561Z,280.07300000000004,[],0.0
438,60192610f8a80c12afba8ad7,combine1,2021-02-02T11:04:23.996Z,2021-02-02T11:11:39.29Z,435.29400000000004,"[['2021-02-02T11:04:25.153Z', '2021-02-02T11:09:43.157Z']]",318.004
439,601927c8f8a80c12afba9261,restructure1,2021-02-02T11:06:47.406Z,2021-02-02T11:11:39.318Z,291.91200000000003,[],0.0
440,60191b2af8a80c12afba6602,calculate1,2021-02-02T05:52:06.721Z,2021-02-02T06:11:55.458Z,1188.737,"[['2021-02-02T05:52:22.447Z', '2021-02-02T05:56:32.649Z'], ['2021-02-02T05:57:19.677Z', '2021-02-02T05:59:45.192Z'], ['2021-02-02T06:00:57.37Z', '2021-02-02T06:02:47.667Z'], ['2021-02-02T06:02:50.711Z', '2021-02-02T06:05:42.832Z'], ['2021-02-02T06:05:49.011Z', '2021-02-02T06:07:31.791Z']]",780.915
441,6018fe8ff8a80c12afba2fa8,restructure2,2021-02-02T11:07:51.762Z,2021-02-02T11:12:06.072Z,254.31,[],0.0
442,6019291bf8a80c12afba99cf,combine1,2021-02-02T11:09:54.709Z,2021-02-02T11:12:31.96Z,157.251,[],0.0
443,60193056f8a80c12afbad1c3,create2,2021-02-02T11:11:19.787Z,2021-02-02T11:12:46.248Z,86.461,[],0.0
444,601927c8f8a80c12afba9261,restructure2,2021-02-02T11:11:39.356Z,2021-02-02T11:12:47.52Z,68.164,[],0.0
445,60192a0cf8a80c12afbaa0b1,calculate2,2021-02-02T11:09:09.12Z,2021-02-02T11:13:45.16Z,276.04,[],0.0
446,6018f7b8f8a80c12afba2403,restructure1,2021-02-02T11:09:12.401Z,2021-02-02T11:13:49.33Z,276.92900000000003,[],0.0
447,601927dbf8a80c12afba9299,calculate2,2021-02-02T11:07:24.965Z,2021-02-02T11:14:07.336Z,402.37100000000004,"[['2021-02-02T11:07:27.135Z', '2021-02-02T11:08:40.561Z'], ['2021-02-02T11:07:27.482Z', '2021-02-02T11:07:27.482Z'], ['2021-02-02T11:09:16.483Z', '2021-02-02T11:09:17.357Z']]",74.3
448,601925c8f8a80c12afba89d6,restructure1,2021-02-02T11:03:58.632Z,2021-02-02T11:15:22.523Z,683.8910000000001,[],0.0
449,60192a0cf8a80c12afbaa0b1,combine1,2021-02-02T11:13:54.1Z,2021-02-02T11:15:44.317Z,110.21700000000001,"[['2021-02-02T11:14:12.42Z', '2021-02-02T11:14:54.935Z']]",42.515
450,601925def8a80c12afba8a6a,calculate1,2021-02-02T11:14:36.421Z,2021-02-02T11:16:28.208Z,111.787,[],0.0
451,601927dbf8a80c12afba9299,combine1,2021-02-02T11:14:38.964Z,2021-02-02T11:16:20.726Z,101.762,[],0.0
452,6018f3bcf8a80c12afba2189,calculate1,2021-02-02T11:13:02.572Z,2021-02-02T11:16:34.621Z,212.049,[],0.0
453,60192a0cf8a80c12afbaa0b1,restructure1,2021-02-02T11:15:49.742Z,2021-02-02T11:17:24.928Z,95.186,[],0.0
454,6019291bf8a80c12afba99cf,restructure1,2021-02-02T11:13:38.326Z,2021-02-02T11:17:25.468Z,227.14200000000002,"[['2021-02-02T11:15:37.407Z', '2021-02-02T11:15:52.434Z']]",15.027
455,601925c8f8a80c12afba89d6,restructure2,2021-02-02T11:15:22.548Z,2021-02-02T11:17:54.39Z,151.842,[],0.0
456,601925def8a80c12afba8a6a,calculate2,2021-02-02T11:16:28.218Z,2021-02-02T11:18:20.801Z,112.58300000000001,[],0.0
457,60192a0cf8a80c12afbaa0b1,restructure2,2021-02-02T11:17:24.95Z,2021-02-02T11:18:17.352Z,52.402,[],0.0
458,6019291bf8a80c12afba99cf,restructure2,2021-02-02T11:17:25.485Z,2021-02-02T11:18:25.603Z,60.118,[],0.0
459,60192a78f8a80c12afbaa48e,access1,2021-02-02T11:15:02.027Z,2021-02-02T11:18:42.658Z,220.631,[],0.0
460,6018f7b8f8a80c12afba2403,restructure2,2021-02-02T11:13:49.482Z,2021-02-02T11:19:18.382Z,328.90000000000003,"[['2021-02-02T11:13:51.461Z', '2021-02-02T11:16:37.524Z']]",166.063
461,60192610f8a80c12afba8ad7,restructure1,2021-02-02T11:11:44.766Z,2021-02-02T11:19:42.258Z,477.492,[],0.0
462,6018f3bcf8a80c12afba2189,calculate2,2021-02-02T11:16:34.652Z,2021-02-02T11:20:17.019Z,222.36700000000002,[],0.0
463,60192610f8a80c12afba8ad7,restructure2,2021-02-02T11:19:42.287Z,2021-02-02T11:20:20.737Z,38.45,[],0.0
464,6018f5a0f8a80c12afba21ec,combine1,2021-02-02T11:16:21.919Z,2021-02-02T11:20:23.247Z,241.328,"[['2021-02-02T11:18:48.285Z', '2021-02-02T11:19:54.541Z']]",66.256
465,60192904f8a80c12afba994e,calculate1,2021-02-02T10:58:18.393Z,2021-02-02T11:20:46.799Z,1348.4060000000002,"[['2021-02-02T10:58:22.088Z', '2021-02-02T11:02:47.388Z'], ['2021-02-02T11:00:38.576Z', '2021-02-02T11:00:38.576Z'], ['2021-02-02T11:03:24.361Z', '2021-02-02T11:08:10.432Z'], ['2021-02-02T11:09:25.962Z', '2021-02-02T11:09:50.576Z'], ['2021-02-02T11:09:55.802Z', '2021-02-02T11:13:27.124Z'], ['2021-02-02T11:13:27.444Z', '2021-02-02T11:15:37.95Z'], ['2021-02-02T11:13:28.164Z', '2021-02-02T11:13:28.164Z'], ['2021-02-02T11:18:00.414Z', '2021-02-02T11:18:04.902Z']]",922.3010000000002
466,6018f6ebf8a80c12afba227b,access1,2021-02-02T19:09:00.623Z,2021-02-02T19:21:15.114Z,734.4910000000001,[],0.0
467,60192a78f8a80c12afbaa48e,access2,2021-02-02T11:18:42.712Z,2021-02-02T11:21:39.783Z,177.071,[],0.0
468,601925def8a80c12afba8a6a,combine1,2021-02-02T11:22:05.705Z,2021-02-02T11:24:47.13Z,161.425,[],0.0
469,60193056f8a80c12afbad1c3,access1,2021-02-02T11:23:17.46Z,2021-02-02T11:25:58.86Z,161.4,[],0.0
470,601926a6f8a80c12afba8dda,access1,2021-02-02T11:18:55.699Z,2021-02-02T11:26:20.836Z,445.137,"[['2021-02-02T11:18:56.824Z', '2021-02-02T11:24:08.788Z'], ['2021-02-02T11:18:58.85Z', '2021-02-02T11:18:58.85Z'], ['2021-02-02T11:25:06.756Z', '2021-02-02T11:26:10.032Z']]",375.24
471,601927dbf8a80c12afba9299,restructure1,2021-02-02T11:17:20.442Z,2021-02-02T11:27:17.309Z,596.8670000000001,"[['2021-02-02T11:19:03.63Z', '2021-02-02T11:24:09.868Z'], ['2021-02-02T11:19:04.881Z', '2021-02-02T11:19:04.881Z']]",306.238
472,60192a78f8a80c12afbaa48e,calculate1,2021-02-02T11:24:47.027Z,2021-02-02T11:27:16.716Z,149.68900000000002,[],0.0
473,6018f3bcf8a80c12afba2189,combine1,2021-02-02T11:26:26.757Z,2021-02-02T11:27:20.705Z,53.948,[],0.0
474,60193056f8a80c12afbad1c3,access2,2021-02-02T11:25:59.051Z,2021-02-02T11:27:39.755Z,100.70400000000001,[],0.0
475,601926a6f8a80c12afba8dda,access2,2021-02-02T11:26:20.86Z,2021-02-02T11:28:01.369Z,100.509,"[['2021-02-02T11:27:16.453Z', '2021-02-02T11:27:22.627Z']]",6.174
476,601927dbf8a80c12afba9299,restructure2,2021-02-02T11:27:17.336Z,2021-02-02T11:28:02.636Z,45.300000000000004,[],0.0
477,60192a78f8a80c12afbaa48e,calculate2,2021-02-02T11:27:16.765Z,2021-02-02T11:30:15.157Z,178.39200000000002,[],0.0
478,601925def8a80c12afba8a6a,restructure1,2021-02-02T11:26:15.084Z,2021-02-02T11:31:00.049Z,284.96500000000003,"[['2021-02-02T11:28:57.469Z', '2021-02-02T11:29:09.308Z'], ['2021-02-02T11:29:12.704Z', '2021-02-02T11:29:23.212Z']]",22.347
479,60192a78f8a80c12afbaa48e,combine1,2021-02-02T11:31:33.995Z,2021-02-02T11:33:51.678Z,137.68300000000002,[],0.0
480,601926a6f8a80c12afba8dda,calculate1,2021-02-02T11:33:54.742Z,2021-02-02T11:36:09.701Z,134.959,"[['2021-02-02T11:33:56.283Z', '2021-02-02T11:35:26.386Z']]",90.103
481,601925def8a80c12afba8a6a,restructure2,2021-02-02T11:31:00.06Z,2021-02-02T11:38:02.747Z,422.687,"[['2021-02-02T11:32:09.611Z', '2021-02-02T11:32:19.26Z'], ['2021-02-02T11:32:56.61Z', '2021-02-02T11:33:11.346Z'], ['2021-02-02T11:33:46.112Z', '2021-02-02T11:37:01.811Z'], ['2021-02-02T11:33:47.442Z', '2021-02-02T11:33:47.442Z'], ['2021-02-02T11:34:06.204Z', '2021-02-02T11:34:06.204Z']]",220.084
482,601926a6f8a80c12afba8dda,calculate2,2021-02-02T11:36:09.718Z,2021-02-02T11:37:58.999Z,109.281,[],0.0
483,6018f5a0f8a80c12afba21ec,restructure1,2021-02-02T11:32:49.061Z,2021-02-02T11:39:06.057Z,376.99600000000004,"[['2021-02-02T11:32:53.787Z', '2021-02-02T11:34:08.927Z']]",75.14
484,60192a78f8a80c12afbaa48e,restructure1,2021-02-02T11:34:01.619Z,2021-02-02T11:42:14.937Z,493.31800000000004,[],0.0
485,6018f5a0f8a80c12afba21ec,restructure2,2021-02-02T11:39:06.11Z,2021-02-02T11:42:20.8Z,194.69000000000003,[],0.0
486,601926a6f8a80c12afba8dda,combine1,2021-02-02T11:41:52.115Z,2021-02-02T11:42:35.476Z,43.361000000000004,[],0.0
487,6018f3bcf8a80c12afba2189,restructure1,2021-02-02T11:37:44.253Z,2021-02-02T11:44:18.861Z,394.608,"[['2021-02-02T11:38:44.924Z', '2021-02-02T11:41:13.088Z']]",148.164
488,60192a78f8a80c12afbaa48e,restructure2,2021-02-02T11:42:15.058Z,2021-02-02T11:44:45.342Z,150.28400000000002,[],0.0
489,601926a6f8a80c12afba8dda,restructure1,2021-02-02T11:42:43.957Z,2021-02-02T11:45:12.824Z,148.86700000000002,"[['2021-02-02T11:42:45.803Z', '2021-02-02T11:42:46.783Z'], ['2021-02-02T11:43:22.938Z', '2021-02-02T11:43:52.83Z']]",30.872
490,6018f6ebf8a80c12afba227b,calculate1,2021-02-02T19:35:23.775Z,2021-02-02T19:45:03.787Z,580.0120000000001,[],0.0
491,601926a6f8a80c12afba8dda,restructure2,2021-02-02T11:45:12.843Z,2021-02-02T11:45:47.336Z,34.493,[],0.0
